od_no,o_zone_id,d_zone_id,o_zone_agent_type_cover_flag,d_zone_agent_type_cover_flag,path_id,information_type,agent_type,demand_period,volume,assign_volume,subarea_flag,sensor_flag,toll,travel_time,VDF_travel_time,travel_time_without_access_link,#_of_nodes,distance_kmOD0,OD1,OD2,OD3,OD4,OD5,OD6,OD7,OD8,OD9,OD10,OD11,OD12,OD13,OD14,OD15,OD16,OD17,OD18,OD19,
1963,2137,646,0,0,0,0,sov,PM,6.12,0,1,1,0.0,24.4,24.3785,24.3785,27,15.6304,0.078880,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1964,2137,647,0,0,0,0,sov,PM,6.12,0,1,1,0.0,19.5,19.5295,19.5295,24,12.9403,0.087580,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1965,2137,649,0,0,0,0,sov,PM,6.12,0,1,1,0.0,15.3,15.2501,15.2501,21,8.4465,0.107880,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1966,2137,650,0,0,0,0,sov,PM,6.12,0,1,1,0.0,16.0,16.0382,16.0382,20,8.4937,0.156020,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1967,2137,651,0,0,0,0,sov,PM,6.12,0,1,1,0.0,18.6,18.6126,18.6126,22,10.0854,0.180380,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1968,2137,652,0,0,0,0,sov,PM,6.12,0,1,1,0.0,19.7,19.7010,19.7010,23,10.7246,0.164720,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1969,2137,653,0,0,0,0,sov,PM,6.12,0,1,1,0.0,19.2,19.2180,19.2180,24,11.1188,0.084680,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1970,2137,654,0,0,0,0,sov,PM,6.12,0,1,1,0.0,20.1,20.0783,20.0783,26,11.4495,0.058000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1971,2137,2061,0,0,0,0,sov,PM,6.12,0,1,1,0.0,17.3,17.3456,17.3456,21,9.5672,0.076560,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1972,2137,2125,0,0,0,0,sov,PM,6.12,0,1,1,0.0,17.3,17.2758,17.2758,15,10.3177,0.058000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1973,2137,2142,0,0,0,0,sov,PM,6.12,0,1,1,0.0,14.5,14.4922,14.4922,13,7.5870,0.058000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1974,2137,2146,0,0,0,0,sov,PM,6.12,0,1,1,0.0,16.8,16.8337,16.8337,16,9.9680,0.058000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1975,2137,2197,0,0,0,0,sov,PM,6.12,0,1,1,0.0,21.3,21.2770,21.2770,26,12.0287,0.060900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1976,2142,1,0,0,0,0,sov,PM,6.12,0,1,1,0.0,12.0,11.9931,11.9931,16,8.9212,0.058000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1977,2142,2,0,0,0,0,sov,PM,3.82,0,1,1,0.0,44.8,44.7567,44.7567,14,8.6697,0.360760,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1978,2142,2,0,0,1,0,sov,PM,8.42,0,1,1,0.0,16.5,16.4670,16.4670,20,9.1118,0.360760,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1979,2142,3,0,0,0,0,sov,PM,3.61,0,1,1,0.0,43.4,43.4054,43.4054,12,7.9385,0.058000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1980,2142,3,0,0,1,0,sov,PM,8.62,0,1,1,0.0,15.1,15.1157,15.1157,18,8.3806,0.058000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1981,2142,8,0,0,0,0,sov,PM,6.45,0,1,1,0.0,13.9,13.9027,13.9027,18,9.4377,0.959320,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1982,2142,9,0,0,0,0,sov,PM,3.46,0,1,1,0.0,42.5,42.5480,42.5480,12,7.3663,0.487780,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1983,2142,9,0,0,1,0,sov,PM,8.77,0,1,1,0.0,14.3,14.2583,14.2583,18,7.8085,0.487780,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1984,2142,10,0,0,0,0,sov,PM,3.54,0,1,1,0.0,43.0,42.9990,42.9990,14,7.6112,0.609000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1985,2142,10,0,0,1,0,sov,PM,8.69,0,1,1,0.0,14.7,14.7093,14.7093,20,8.0533,0.609000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1986,2142,12,0,0,0,0,sov,PM,3.38,0,1,1,0.0,42.3,42.3250,42.3250,13,7.3286,0.609000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1987,2142,12,0,0,1,0,sov,PM,8.86,0,1,1,0.0,13.9,13.8718,13.8718,17,8.1436,0.609000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1988,2142,14,0,0,0,0,sov,PM,6.12,0,1,1,0.0,12.2,12.1897,12.1897,14,7.0762,0.408900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1989,2142,16,0,0,0,0,sov,PM,5.00,0,1,1,0.0,9.0,9.0439,9.0439,9,4.8067,0.058000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1990,2142,17,0,0,0,0,sov,PM,6.12,0,1,1,0.0,10.2,10.1888,10.1888,9,5.1840,0.058000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1991,2142,19,0,0,0,0,sov,PM,3.36,0,1,1,0.0,42.1,42.0514,42.0514,12,7.0645,0.060900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1992,2142,19,0,0,1,0,sov,PM,8.87,0,1,1,0.0,13.8,13.7617,13.7617,18,7.5066,0.060900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1993,2142,602,0,0,0,0,sov,PM,6.12,0,1,1,0.0,20.3,20.2682,20.2682,17,10.2609,0.058000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1994,2142,615,0,0,0,0,sov,PM,6.12,0,1,1,0.0,11.5,11.5290,11.5290,8,5.2376,0.058000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1995,2142,617,0,0,0,0,sov,PM,6.12,0,1,1,0.0,13.4,13.4010,13.4010,11,6.7659,0.058000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1996,2142,619,0,0,0,0,sov,PM,6.12,0,1,1,0.0,10.4,10.3828,10.3828,8,4.6342,0.058000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1997,2142,620,0,0,0,0,sov,PM,2.24,0,1,1,0.0,6.8,6.7604,6.7604,6,2.9542,0.106140,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1998,2142,621,0,0,0,0,sov,PM,2.96,0,1,1,0.0,40.3,40.3011,40.3011,10,5.5405,0.839260,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1999,2142,621,0,0,1,0,sov,PM,9.27,0,1,1,0.0,12.0,12.0114,12.0114,16,5.9826,0.839260,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2000,2142,622,0,0,0,0,sov,PM,2.99,0,1,1,0.0,41.9,41.8720,41.8720,14,7.2505,1.759140,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2001,2142,622,0,0,1,0,sov,PM,14.96,0,1,1,0.0,12.5,12.4585,12.4585,16,7.1894,1.759140,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2002,2142,623,0,0,0,0,sov,PM,2.25,0,1,1,0.0,38.1,38.1066,38.1066,9,4.3262,0.975560,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2003,2142,623,0,0,1,0,sov,PM,9.98,0,1,1,0.0,9.8,9.8169,9.8169,15,4.7683,0.975560,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2004,2142,624,0,0,0,0,sov,PM,2.87,0,1,1,0.0,40.0,39.9766,39.9766,9,5.2457,0.530120,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2005,2142,624,0,0,1,0,sov,PM,9.36,0,1,1,0.0,11.7,11.6869,11.6869,15,5.6878,0.530120,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2006,2142,625,0,0,0,0,sov,PM,3.08,0,1,1,0.0,40.8,40.7903,40.7903,10,6.0329,0.060900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2007,2142,625,0,0,1,0,sov,PM,9.15,0,1,1,0.0,12.5,12.5006,12.5006,16,6.4750,0.060900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2008,2142,626,0,0,0,0,sov,PM,3.37,0,1,1,0.0,42.1,42.0995,42.0995,10,6.4693,0.274920,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2009,2142,626,0,0,1,0,sov,PM,8.86,0,1,1,0.0,13.8,13.8098,13.8098,16,6.9114,0.274920,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2010,2142,627,0,0,0,0,sov,PM,3.19,0,1,1,0.0,41.2,41.2307,41.2307,10,6.1472,0.548100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2011,2142,627,0,0,1,0,sov,PM,9.04,0,1,1,0.0,12.9,12.9410,12.9410,16,6.5893,0.548100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2012,2142,628,0,0,0,0,sov,PM,6.12,0,1,1,0.0,12.7,12.7394,12.7394,14,6.9889,0.324800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2013,2142,633,0,0,0,0,sov,PM,3.19,0,1,1,0.0,41.4,41.4322,41.4322,11,6.2794,0.945400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2014,2142,633,0,0,1,0,sov,PM,9.04,0,1,1,0.0,13.0,12.9790,12.9790,15,7.0944,0.945400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2015,2142,637,0,0,0,0,sov,PM,3.51,0,1,1,0.0,43.0,43.0293,43.0293,13,7.3293,0.158340,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2016,2142,637,0,0,1,0,sov,PM,8.72,0,1,1,0.0,14.6,14.5760,14.5760,17,8.1442,0.158340,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2017,2142,640,0,0,0,0,sov,PM,3.59,0,1,1,0.0,43.3,43.2719,43.2719,12,7.2785,0.147320,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2018,2142,640,0,0,1,0,sov,PM,8.64,0,1,1,0.0,15.0,14.9822,14.9822,18,7.7206,0.147320,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2019,2142,645,0,0,0,0,sov,PM,3.71,0,1,1,0.0,44.0,44.0488,44.0488,13,7.8220,0.226200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2020,2142,645,0,0,1,0,sov,PM,8.52,0,1,1,0.0,15.8,15.7591,15.7591,19,8.2641,0.226200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2021,2142,646,0,0,0,0,sov,PM,6.12,0,1,1,0.0,19.0,19.0481,19.0481,21,11.9929,0.675120,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2022,2142,647,0,0,0,0,sov,PM,8.47,0,1,1,0.0,14.2,14.1991,14.1991,18,9.3029,1.258600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2023,2142,649,0,0,0,0,sov,PM,2.29,0,1,1,0.0,38.2,38.2094,38.2094,9,4.3670,1.070680,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2024,2142,649,0,0,1,0,sov,PM,9.94,0,1,1,0.0,9.9,9.9197,9.9197,15,4.8091,1.070680,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2025,2142,650,0,0,0,0,sov,PM,2.57,0,1,1,0.0,39.0,38.9975,38.9975,8,4.4142,1.169860,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2026,2142,650,0,0,1,0,sov,PM,9.66,0,1,1,0.0,10.7,10.7078,10.7078,14,4.8563,1.169860,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2027,2142,651,0,0,0,0,sov,PM,3.26,0,1,1,0.0,41.6,41.5719,41.5719,10,6.0059,0.198940,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2028,2142,651,0,0,1,0,sov,PM,8.97,0,1,1,0.0,13.3,13.2822,13.2822,16,6.4480,0.198940,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2029,2142,652,0,0,0,0,sov,PM,3.51,0,1,1,0.0,42.7,42.6603,42.6603,11,6.6450,1.497560,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2030,2142,652,0,0,1,0,sov,PM,8.75,0,1,1,0.0,14.4,14.3706,14.3706,17,7.0872,1.497560,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2031,2142,653,0,0,0,0,sov,PM,3.39,0,1,1,0.0,42.2,42.1773,42.1773,12,7.0392,0.215760,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2032,2142,653,0,0,1,0,sov,PM,8.84,0,1,1,0.0,13.9,13.8876,13.8876,18,7.4813,0.215760,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2033,2142,654,0,0,0,0,sov,PM,3.55,0,1,1,0.0,43.0,43.0376,43.0376,14,7.3699,0.096280,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2034,2142,654,0,0,1,0,sov,PM,8.68,0,1,1,0.0,14.7,14.7479,14.7479,20,7.8120,0.096280,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2035,2142,2061,0,0,0,0,sov,PM,2.96,0,1,1,0.0,40.3,40.3049,40.3049,9,5.4876,0.277240,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2036,2142,2061,0,0,1,0,sov,PM,9.27,0,1,1,0.0,12.0,12.0152,12.0152,15,5.9297,0.277240,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2037,2142,2125,0,0,0,0,sov,PM,6.12,0,1,1,0.0,9.3,9.2729,9.2729,7,4.8938,0.058000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2038,2142,2136,0,0,0,0,sov,PM,6.12,0,1,1,0.0,11.6,11.5526,11.5526,11,5.6258,0.058000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2039,2142,2137,0,0,0,0,sov,PM,6.12,0,1,1,0.0,14.8,14.7502,14.7502,13,7.5870,0.058000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2040,2142,2146,0,0,0,0,sov,PM,6.12,0,1,1,0.0,8.8,8.8309,8.8309,8,4.5441,0.058000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2041,2142,2147,0,0,0,0,sov,PM,6.12,0,1,1,0.0,14.9,14.9370,14.9370,13,7.6493,0.058000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2042,2142,2197,0,0,0,0,sov,PM,3.74,0,1,1,0.0,44.2,44.2363,44.2363,14,7.9492,0.060900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2043,2142,2197,0,0,1,0,sov,PM,8.49,0,1,1,0.0,15.9,15.9466,15.9466,20,8.3913,0.060900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2044,2146,1,0,0,0,0,sov,PM,6.12,0,1,1,0.0,14.6,14.6239,14.6239,19,11.3022,0.058000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2045,2146,2,0,0,0,0,sov,PM,4.13,0,1,1,0.0,47.4,47.3876,47.3876,17,11.0507,0.628140,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2046,2146,2,0,0,1,0,sov,PM,8.10,0,1,1,0.0,19.1,19.0979,19.0979,23,11.4928,0.628140,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2047,2146,3,0,0,0,0,sov,PM,3.98,0,1,1,0.0,46.0,46.0362,46.0362,15,10.3194,0.080620,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2048,2146,3,0,0,1,0,sov,PM,8.25,0,1,1,0.0,17.7,17.7465,17.7465,21,10.7615,0.080620,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2049,2146,8,0,0,0,0,sov,PM,6.12,0,1,1,0.0,16.5,16.5335,16.5335,21,11.8187,0.321320,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
