o_zone_id,d_zone_id,links
2147,645,"['201065AB', '201102BA', '201342AB', '201346AB', '201351AB', '201353AB', '201354AB', '201494AB', '201497AB', '201500AB', '201530AB', '201531BA', '201533AB', '201536BA', '201537AB', '201541BA', '201546BA', '201549BA', '201558AB', '201573AB', '201574BA', '201581AB', '201592AB', '201597AB', '201604AB', '201605BA', '201610BA', '201614BA', '201615AB', '201633AB']"
2147,646,"['201065AB', '201067BA', '201080AB', '201086AB', '201346AB', '201349AB', '201350AB', '201351AB', '201353AB', '201577AB', '201590AB', '201592AB', '201597AB', '201604AB', '201605BA', '201610BA', '201614BA', '201615AB', '201633AB', '201634AB', '201636AB', '201638BA', '201642AB', '201645BA']"
2147,647,"['201048BA', '201065AB', '201067BA', '201086AB', '201346AB', '201349AB', '201350AB', '201351AB', '201353AB', '201590AB', '201592AB', '201597AB', '201604AB', '201605BA', '201610BA', '201614BA', '201615AB', '201633AB', '201634AB', '201642AB', '201645BA']"
2147,649,"['201065AB', '201102BA', '201342AB', '201346AB', '201351AB', '201353AB', '201354AB', '201534BA', '201536BA', '201537AB', '201592AB', '201597AB', '201604AB', '201605BA', '201610BA', '201614BA', '201615AB', '201633AB']"
2147,650,"['201065AB', '201102BA', '201342AB', '201346AB', '201351AB', '201353AB', '201354AB', '201528BA', '201537AB', '201592AB', '201597AB', '201604AB', '201605BA', '201610BA', '201614BA', '201615AB', '201633AB']"
2147,651,"['201065AB', '201102BA', '201342AB', '201346AB', '201351AB', '201353AB', '201354AB', '201492BA', '201493BA', '201497AB', '201530AB', '201531BA', '201533AB', '201536BA', '201537AB', '201540BA', '201543AB', '201581AB', '201592AB', '201597AB', '201604AB', '201605BA', '201610BA', '201614BA', '201615AB', '201633AB']"
2147,652,"['201065AB', '201102BA', '201342AB', '201346AB', '201351AB', '201353AB', '201354AB', '201496BA', '201531BA', '201536BA', '201537AB', '201575BA', '201592AB', '201597AB', '201604AB', '201605BA', '201610BA', '201614BA', '201615AB', '201633AB']"
2147,653,"['201051BA', '201065AB', '201086AB', '201090AB', '201102BA', '201342AB', '201346AB', '201349AB', '201350AB', '201351AB', '201353AB', '201354AB', '201496BA', '201531BA', '201536BA', '201537AB', '201578AB', '201583BA', '201590AB', '201592AB', '201597AB', '201604AB', '201605BA', '201610BA', '201614BA', '201615AB', '201633AB', '201634AB', '201642AB', '201645BA', '201849AB']"
2147,654,"['201065AB', '201102BA', '201342AB', '201346AB', '201351AB', '201353AB', '201354AB', '201494AB', '201497AB', '201499AB', '201530AB', '201531BA', '201533AB', '201536BA', '201537AB', '201540BA', '201543AB', '201572BA', '201581AB', '201592AB', '201597AB', '201604AB', '201605BA', '201610BA', '201614BA', '201615AB', '201633AB']"
2147,2061,"['201065AB', '201102BA', '201342AB', '201346AB', '201351AB', '201353AB', '201354AB', '201529BA', '201533AB', '201542BA', '201592AB', '201597AB', '201604AB', '201605BA', '201610BA', '201614BA', '201615AB', '201633AB']"
2147,2136,"['201592AB', '201613BA', '201614BA', '201633AB']"
2147,2137,"['201633AB', '201639BA']"
2147,2142,"['201592AB', '201597AB', '201603BA', '201604AB', '201605BA', '201606BA', '201610BA', '201614BA', '201615AB', '201633AB']"
2147,2146,"['200820AB', '200821AB', '200984BA', '200985AB', '200989BA', '201592AB', '201595BA', '201597AB', '201604AB', '201605BA', '201606BA', '201610BA', '201614BA', '201615AB', '201633AB']"
2147,2197,"['201065AB', '201102BA', '201105AB', '201277AB', '201294BA', '201317BA', '201319AB', '201321AB', '201322AB', '201335AB', '201342AB', '201346AB', '201347AB', '201351AB', '201353AB', '201354AB', '201495BA', '201500AB', '201502BA', '201507BA', '201509AB', '201517AB', '201520AB', '201526AB', '201533AB', '201541BA', '201548AB', '201558AB', '201559AB', '201560BA', '201592AB', '201597AB', '201604AB', '201605BA', '201610BA', '201614BA', '201615AB', '201633AB']"
2148,7,"['201082BA', '201637AB', '201648BA', '201649AB']"
2148,18,"['201084BA', '201649AB', '201651AB', '201652AB', '202429BA']"
2148,766,"['201649AB', '201650BA']"
2148,767,"['201637AB', '201647BA', '201648BA', '201649AB']"
2166,1,"['200831BA', '200932AB', '200947AB', '201086AB', '201089AB', '201271BA', '201275AB', '201280BA', '201286BA', '201317BA', '201320AB', '201325AB', '201330AB', '201344AB', '201349AB', '201590AB', '201634AB', '201642AB']"
2166,2,"['200831BA', '200932AB', '200947AB', '201070BA', '201105AB', '201271BA', '201280BA', '201286BA', '201294BA', '201317BA', '201320AB', '201335AB', '201502AB', '201509AB', '201517AB', '201520AB', '201526AB', '201549BA', '201559BA', '201560AB', '201574BA', '201823AB']"
2166,3,"['200831BA', '200932AB', '200947AB', '201105AB', '201271BA', '201280BA', '201286BA', '201294BA', '201317BA', '201320AB', '201335AB', '201502AB', '201509AB', '201517AB', '201520AB', '201526AB', '201551AB', '201559BA', '201560AB', '201562AB', '201564AB', '201568BA']"
2166,4,"['200831BA', '200932AB', '200947AB', '201271BA', '201280BA', '201286BA', '201298AB', '201318AB', '201320AB', '201327AB']"
2166,6,"['200821AB', '200831BA', '200932AB', '200947AB', '201003BA', '201065BA', '201271BA', '201275AB', '201280BA', '201286BA', '201317BA', '201320AB', '201325AB', '201330AB', '201343AB', '201346BA', '201351BA', '201353BA', '201354BA', '201595BA', '201606BA']"
2166,8,"['200831BA', '200932AB', '200947AB', '201086AB', '201090AB', '201271BA', '201275AB', '201280BA', '201286BA', '201317BA', '201320AB', '201325AB', '201330AB', '201344AB', '201349AB', '201590AB', '201634AB', '201642AB', '201645BA', '201848AB']"
2166,9,"['200831BA', '200932AB', '200947AB', '201105AB', '201271BA', '201280BA', '201286BA', '201294BA', '201317BA', '201320AB', '201335AB', '201502AB', '201509AB', '201517AB', '201520AB', '201526AB', '201551AB', '201559BA', '201560AB', '201563AB']"
2166,10,"['200831BA', '200932AB', '200947AB', '201105AB', '201271BA', '201280BA', '201286BA', '201294BA', '201317BA', '201320AB', '201335AB', '201502AB', '201509AB', '201517AB', '201520AB', '201526AB', '201548AB', '201557AB']"
2166,12,"['200831BA', '200932AB', '200947AB', '201105AB', '201271BA', '201280BA', '201286BA', '201294BA', '201317BA', '201320AB', '201335AB', '201508AB', '201514AB']"
2166,14,"['200831BA', '200932AB', '200947AB', '201271BA', '201280BA', '201286BA', '201292AB', '201300AB']"
2166,16,"['200820AB', '200831BA', '200932AB', '200947AB', '200998AB', '201000AB', '201001AB', '201065BA', '201271BA', '201275AB', '201280BA', '201286BA', '201317BA', '201320AB', '201325AB', '201330AB', '201343AB', '201346BA', '201351BA', '201353BA', '201354BA', '201595BA', '201606BA']"
2166,17,"['200831BA', '200932AB', '200947AB', '201065BA', '201271BA', '201275AB', '201280BA', '201286BA', '201317BA', '201320AB', '201325AB', '201330AB', '201343AB', '201346BA', '201351BA', '201353BA', '201354BA', '201597BA', '201604BA', '201605AB', '201611BA']"
2166,19,"['200831BA', '200932AB', '200947AB', '201105AB', '201271BA', '201280BA', '201286BA', '201294BA', '201317BA', '201320AB', '201335AB', '201502AB', '201509AB', '201517AB', '201520AB', '201526AB', '201551AB', '201559BA', '201560AB', '201568BA']"
2166,602,"['200917BA', '200932AB', '200947AB']"
2166,615,"['200820AB', '200831BA', '200833BA', '200846BA', '200932AB', '200947AB', '200997BA', '201001AB', '201061AB', '201065BA', '201271BA', '201275AB', '201280BA', '201286BA', '201317BA', '201320AB', '201325AB', '201330AB', '201343AB', '201346BA', '201351BA', '201353BA', '201354BA', '201595BA', '201606BA']"
2166,617,"['200831BA', '200932AB', '200947AB', '201065BA', '201271BA', '201275AB', '201280BA', '201286BA', '201317BA', '201320AB', '201325AB', '201330AB', '201343AB', '201346BA', '201351BA', '201353BA', '201354BA', '201596AB', '201597BA', '201601BA', '201602BA', '201604BA', '201605AB']"
2166,619,"['200831BA', '200932AB', '200947AB', '201065BA', '201271BA', '201275AB', '201280BA', '201286BA', '201317BA', '201320AB', '201325AB', '201330AB', '201343AB', '201346BA', '201351BA', '201353BA', '201354BA', '201604BA', '201605AB', '201607BA']"
2166,620,"['200831BA', '200932AB', '200947AB', '201046BA', '201065BA', '201271BA', '201275AB', '201280BA', '201286BA', '201317BA', '201320AB', '201325AB', '201330AB', '201343AB', '201346BA', '201351BA', '201353BA', '201354BA']"
2166,621,"['200831BA', '200932AB', '200947AB', '201268BA', '201269BA', '201271BA', '201273BA', '201274AB', '201276AB', '201280BA', '201285AB', '201286BA', '201288BA', '201289AB', '201316AB', '201337AB', '201339AB', '201340BA']"
2166,622,"['200831BA', '200932AB', '200947AB', '201280BA', '201284BA', '201285AB', '201286BA', '201287BA']"
2166,623,"['200831BA', '200932AB', '200947AB', '201268BA', '201269BA', '201271BA', '201273BA', '201274AB', '201276AB', '201280BA', '201285AB', '201286BA', '201288BA', '201289AB', '201316AB', '201337AB', '201338AB', '201339AB', '201341BA']"
2166,626,"['200831BA', '200932AB', '200947AB', '201105AB', '201271BA', '201280BA', '201286BA', '201294BA', '201317BA', '201320AB', '201335AB', '201504BA', '201509AB', '201517AB', '201518AB', '201520AB', '201527BA']"
2166,627,"['200831BA', '200932AB', '200947AB', '201105AB', '201271BA', '201280BA', '201286BA', '201294BA', '201317BA', '201320AB', '201335AB', '201509AB', '201517AB', '201520AB', '201525BA', '201526AB']"
2166,628,"['200831BA', '200932AB', '200947AB', '201278BA', '201280BA', '201286BA']"
2166,633,"['200831BA', '200932AB', '200947AB', '201271BA', '201280BA', '201286BA', '201291BA', '201294BA', '201317BA', '201320AB', '201335AB']"
2166,637,"['200831BA', '200932AB', '200947AB', '201105AB', '201271BA', '201280BA', '201286BA', '201294BA', '201317BA', '201320AB', '201335AB', '201505BA', '201508AB', '201512BA', '201517AB']"
2166,640,"['200831BA', '200932AB', '200947AB', '201105AB', '201271BA', '201280BA', '201286BA', '201294BA', '201317BA', '201320AB', '201335AB', '201502AB', '201509AB', '201517AB', '201520AB', '201526AB', '201544BA', '201560AB']"
2166,645,"['200831BA', '200932AB', '200947AB', '201105AB', '201271BA', '201280BA', '201286BA', '201294BA', '201317BA', '201320AB', '201335AB', '201502AB', '201509AB', '201517AB', '201520AB', '201526AB', '201546BA', '201549BA', '201559BA', '201560AB', '201574BA']"
2166,646,"['200831BA', '200932AB', '200947AB', '201067BA', '201080AB', '201086AB', '201271BA', '201275AB', '201280BA', '201286BA', '201317BA', '201320AB', '201325AB', '201330AB', '201344AB', '201349AB', '201577AB', '201590AB', '201634AB', '201636AB', '201638BA', '201642AB', '201645BA']"
2166,647,"['200831BA', '200932AB', '200947AB', '201048BA', '201067BA', '201086AB', '201271BA', '201275AB', '201280BA', '201286BA', '201317BA', '201320AB', '201325AB', '201330AB', '201344AB', '201349AB', '201590AB', '201634AB', '201642AB', '201645BA']"
2166,649,"['200831BA', '200932AB', '200947AB', '201103BA', '201268BA', '201269BA', '201271BA', '201273BA', '201280BA', '201285AB', '201286BA', '201288BA', '201316AB', '201336AB', '201339AB', '201532BA', '201534BA', '201536BA', '201537AB']"
2166,650,"['200831BA', '200932AB', '200947AB', '201103BA', '201105AB', '201268BA', '201269BA', '201271BA', '201273BA', '201280BA', '201285AB', '201286BA', '201288BA', '201294BA', '201316AB', '201317BA', '201320AB', '201335AB', '201336AB', '201339AB', '201501BA', '201518AB', '201528BA', '201532BA', '201537AB', '201539BA', '201540BA', '201542AB', '201543AB']"
2166,651,"['200831BA', '200932AB', '200947AB', '201105AB', '201271BA', '201280BA', '201286BA', '201294BA', '201317BA', '201320AB', '201335AB', '201492BA', '201501BA', '201518AB', '201540BA', '201542AB', '201543AB']"
2166,652,"['200831BA', '200932AB', '200947AB', '201103BA', '201268BA', '201269BA', '201271BA', '201273BA', '201280BA', '201285AB', '201286BA', '201288BA', '201316AB', '201336AB', '201339AB', '201496BA', '201531BA', '201532BA', '201536BA', '201537AB', '201575BA']"
2166,653,"['200831BA', '200932AB', '200947AB', '201051BA', '201086AB', '201090AB', '201271BA', '201275AB', '201280BA', '201286BA', '201317BA', '201320AB', '201325AB', '201330AB', '201344AB', '201349AB', '201590AB', '201634AB', '201642AB', '201645BA', '201849AB']"
2166,2061,"['200831BA', '200932AB', '200947AB', '201105AB', '201271BA', '201280BA', '201286BA', '201294BA', '201317BA', '201320AB', '201335AB', '201501BA', '201518AB', '201529BA']"
2166,2125,"['200821AB', '200831BA', '200932AB', '200947AB', '201005BA', '201065BA', '201271BA', '201275AB', '201280BA', '201286BA', '201317BA', '201320AB', '201325AB', '201330AB', '201343AB', '201346BA', '201351BA', '201353BA', '201354BA', '201595BA', '201606BA']"
2166,2136,"['200831BA', '200932AB', '200947AB', '201065BA', '201271BA', '201275AB', '201280BA', '201286BA', '201317BA', '201320AB', '201325AB', '201330AB', '201343AB', '201346BA', '201351BA', '201353BA', '201354BA', '201597BA', '201604BA', '201605AB', '201610AB', '201613BA', '201615BA']"
2166,2137,"['200831BA', '200932AB', '200947AB', '201065BA', '201271BA', '201275AB', '201280BA', '201286BA', '201317BA', '201320AB', '201325AB', '201330AB', '201343AB', '201346BA', '201351BA', '201353BA', '201354BA', '201592BA', '201597BA', '201604BA', '201605AB', '201610AB', '201614AB', '201615BA', '201639BA']"
2166,2197,"['200831BA', '200932AB', '200947AB', '201105AB', '201271BA', '201280BA', '201286BA', '201294BA', '201317BA', '201320AB', '201335AB', '201507BA', '201509AB', '201517AB', '201520AB', '201526AB']"
2197,1,"['201069BA', '201070BA', '201089AB', '201090BA', '201495AB', '201498BA', '201502AB', '201507AB', '201548BA', '201549BA', '201559BA', '201560AB', '201573BA', '201574BA', '201645AB', '201810BA', '201827AB', '201844AB', '201847BA', '201849BA']"
2197,2,"['201070BA', '201495AB', '201502AB', '201507AB', '201548BA', '201549BA', '201559BA', '201560AB', '201574BA', '201823AB']"
2197,3,"['201495AB', '201502AB', '201507AB', '201548BA', '201551AB', '201559BA', '201560AB', '201562AB', '201564AB', '201568BA']"
2197,4,"['201105BA', '201294AB', '201298AB', '201317AB', '201318AB', '201327AB', '201335BA', '201507AB', '201509BA', '201517BA', '201520BA', '201526BA']"
2197,5,"['200831AB', '200947BA', '201105BA', '201271AB', '201280AB', '201286AB', '201294AB', '201317AB', '201320BA', '201335BA', '201507AB', '201509BA', '201517BA', '201520BA', '201526BA']"
2197,6,"['200821AB', '201003BA', '201065BA', '201102AB', '201103BA', '201105BA', '201270BA', '201275AB', '201294AB', '201325AB', '201330AB', '201334AB', '201335BA', '201342BA', '201343AB', '201346BA', '201351BA', '201353BA', '201354BA', '201495AB', '201500BA', '201507AB', '201509BA', '201517BA', '201520BA', '201526BA', '201532BA', '201533BA', '201541AB', '201548BA', '201558BA', '201559BA', '201560AB', '201595BA', '201606BA', 'detour-linkb']"
2197,8,"['201069BA', '201070BA', '201495AB', '201498BA', '201502AB', '201507AB', '201548BA', '201549BA', '201559BA', '201560AB', '201573BA', '201574BA', '201810BA', '201827AB', '201844AB', '201847BA', '201848AB', '201849BA']"
2197,9,"['201495AB', '201502AB', '201507AB', '201548BA', '201551AB', '201559BA', '201560AB', '201563AB']"
2197,10,"['201495AB', '201557AB']"
2197,12,"['201507AB', '201508AB', '201509BA', '201514AB', '201517BA', '201520BA', '201526BA']"
2197,14,"['201105BA', '201292AB', '201294AB', '201300AB', '201317AB', '201320BA', '201335BA', '201507AB', '201509BA', '201517BA', '201520BA', '201526BA']"
2197,16,"['200820AB', '200998AB', '201000AB', '201001AB', '201065BA', '201102AB', '201103BA', '201105BA', '201270BA', '201275AB', '201294AB', '201325AB', '201330AB', '201334AB', '201335BA', '201342BA', '201343AB', '201346BA', '201351BA', '201353BA', '201354BA', '201495AB', '201500BA', '201507AB', '201509BA', '201517BA', '201520BA', '201526BA', '201532BA', '201533BA', '201541AB', '201548BA', '201558BA', '201559BA', '201560AB', '201595BA', '201606BA', 'detour-linkb']"
2197,17,"['201065BA', '201102AB', '201103BA', '201105BA', '201270BA', '201275AB', '201294AB', '201325AB', '201330AB', '201334AB', '201335BA', '201342BA', '201343AB', '201346BA', '201351BA', '201353BA', '201354BA', '201495AB', '201500BA', '201507AB', '201509BA', '201517BA', '201520BA', '201526BA', '201532BA', '201533BA', '201541AB', '201548BA', '201558BA', '201559BA', '201560AB', '201597BA', '201604BA', '201605AB', '201611BA']"
2197,19,"['201495AB', '201502AB', '201507AB', '201548BA', '201551AB', '201559BA', '201560AB', '201568BA']"
2197,602,"['200831AB', '200917BA', '201105BA', '201271AB', '201280AB', '201286AB', '201294AB', '201317AB', '201320BA', '201335BA', '201507AB', '201509BA', '201517BA', '201520BA', '201526BA']"
2197,615,"['200820AB', '200833BA', '200846BA', '200997BA', '201001AB', '201061AB', '201065BA', '201102AB', '201103BA', '201105BA', '201270BA', '201275AB', '201294AB', '201325AB', '201330AB', '201334AB', '201335BA', '201342BA', '201343AB', '201346BA', '201351BA', '201353BA', '201354BA', '201495AB', '201500BA', '201507AB', '201509BA', '201517BA', '201520BA', '201526BA', '201532BA', '201533BA', '201541AB', '201548BA', '201558BA', '201559BA', '201560AB', '201595BA', '201606BA', 'detour-linkb']"
2197,617,"['201065BA', '201102AB', '201103BA', '201105BA', '201270BA', '201275AB', '201294AB', '201325AB', '201330AB', '201334AB', '201335BA', '201342BA', '201343AB', '201346BA', '201351BA', '201353BA', '201354BA', '201495AB', '201500BA', '201507AB', '201509BA', '201517BA', '201520BA', '201526BA', '201532BA', '201533BA', '201541AB', '201548BA', '201558BA', '201559BA', '201560AB', '201596AB', '201597BA', '201601BA', '201602BA', '201604BA', '201605AB']"
2197,619,"['201065BA', '201102AB', '201103BA', '201105BA', '201270BA', '201275AB', '201294AB', '201325AB', '201330AB', '201334AB', '201335BA', '201342BA', '201343AB', '201346BA', '201351BA', '201353BA', '201354BA', '201495AB', '201500BA', '201507AB', '201509BA', '201517BA', '201520BA', '201526BA', '201532BA', '201533BA', '201541AB', '201548BA', '201558BA', '201559BA', '201560AB', '201604BA', '201605AB', '201607BA']"
2197,621,"['201103BA', '201104AB', '201105BA', '201270BA', '201274AB', '201276AB', '201289AB', '201334AB', '201336BA', '201337AB', '201338BA', '201340BA', '201507AB', '201509BA', '201517BA', '201520BA', '201526BA']"
